Condition","ParticipantID","Test"," "Time Stamp","Remote_HMD_p_x","Remote_HMD_p_y","Remote_HMD_p_z","Remote_HMD_r_x","Remote_HMD_r_y","Remote_HMD_r_z","Remote_HMD_r_w","Remote_Right_p_x","Remote_Right_p_y","Remote_Right_p_z","Remote_Right_r_x","Remote_Right_r_y","Remote_Right_r_z","Remote_Right_r_w","Remote_Left_p_x","Remote_Left_p_y","Remote_Left_p_z","Remote_Left_r_x","Remote_Left_r_y","Remote_Left_r_z","Remote_Left_r_w","Remote_FingertipR_p_x","Remote_FingertipR_p_y","Remote_FingertipR_p_z","Remote_FingertipR_r_x","Remote_FingertipR_r_y","Remote_FingertipR_r_z","Remote_FingertipR_r_w","Remote_FingertipL_p_x","Remote_FingertipL_p_y","Remote_FingertipL_p_z","Remote_FingertipL_r_x","Remote_FingertipL_r_y","Remote_FingertipL_r_z","Remote_FingertipL_r_w","
Veridical","1","T1","10:30:56:280","0.5518824","1.011121","-0.04354531","0.01578573","-0.0839996","-0.005826385","0.9963237","-0.01567407","0.9205957","0.9614507","-0.4400367","-0.5921022","0.4815147","-0.4732085","-0.1990847","0.8930441","0.8838699","-0.6649386","0.1134437","0.0007038306","-0.7382321","0.5429606","0.6235189","0.2549881","-0.07982129","0.05061968","-0.9896886","0.1076262","0.1102946","0.6175363","0.3084046","0.6440427","-0.00515561","0.7536546","0.1310998"
Veridical","1","T1","10:30:56:323","0.5518846","1.011125","-0.04354785","0.01582733","-0.08400001","-0.005797511","0.9963232","-0.01567407","0.9205957","0.9614507","-0.4400367","-0.5921022","0.4815147","-0.4732085","-0.1990847","0.8930441","0.8838699","-0.6649386","0.1134437","0.0007038306","-0.7382321","0.5429783","0.62352","0.2549878","-0.07983112","0.05062067","-0.9896876","0.1076258","0.1103148","0.6175367","0.3084056","0.6440501","-0.005154288","0.7536485","0.1310998"
Veridical","1","T1","10:30:56:361","0.5518829","1.011123","-0.0435468","0.01581624","-0.08398002","-0.005785847","0.9963251","-0.01567407","0.9205957","0.9614507","-0.4400367","-0.5921022","0.4815147","-0.4732085","-0.1990847","0.8930441","0.8838699","-0.6649386","0.1134437","0.0007038306","-0.7382321","0.5429806","0.6235224","0.2549793","-0.07983503","0.05062113","-0.9896873","0.1076255","0.1103146","0.6175392","0.3084115","0.644053","-0.005153694","0.7536458","0.1310998"
Veridical","1","T1","10:30:56:383","0.5518851","1.01112","-0.04354515","0.01578323","-0.08400935","-0.00580243","0.9963231","-0.01567407","0.9205957","0.9614507","-0.4400367","-0.5921022","0.4815147","-0.4732085","-0.1990847","0.8930441","0.8838699","-0.6649386","0.1134437","0.0007038306","-0.7382321","0.5429709","0.6235164","0.2549932","-0.07982142","0.05061962","-0.9896886","0.1076262","0.1103069","0.6175331","0.3084033","0.6440427","-0.005155482","0.7536548","0.1310997"
Veridical","1","T1","10:30:56:400","0.5518849","1.011119","-0.04354451","0.01577104","-0.08401535","-0.005815205","0.9963227","-0.01567407","0.9205957","0.9614507","-0.4400367","-0.5921022","0.4815147","-0.4732085","-0.1990847","0.8930441","0.8838699","-0.6649386","0.1134437","0.0007038306","-0.7382321","0.5429656","0.6235168","0.2549922","-0.0798154","0.05061884","-0.9896889","0.1076265","0.1103008","0.6175334","0.3083971","0.6440381","-0.005156283","0.7536587","0.1310997"
Veridical","1","T1","10:30:56:417","0.5518882","1.011116","-0.04354362","0.01575427","-0.0840355","-0.005801589","0.9963213","-0.01567407","0.9205957","0.9614507","-0.4400367","-0.5921022","0.4815147","-0.4732085","-0.1990847","0.8930441","0.8838699","-0.6649386","0.1134437","0.0007038306","-0.7382321","0.5429531","0.6235133","0.2549972","-0.07980179","0.05061748","-0.9896899","0.1076272","0.110288","0.6175302","0.3083861","0.6440278","-0.005158187","0.7536675","0.1310998"
Veridical","1","T1","10:30:56:434","0.5518886","1.011118","-0.04354486","0.01576922","-0.0840483","-0.00581971","0.9963199","-0.01567407","0.9205957","0.9614507","-0.4400367","-0.5921022","0.4815147","-0.4732085","-0.1990847","0.8930441","0.8838699","-0.6649386","0.1134437","0.0007038306","-0.7382321","0.5429668","0.6235102","0.25501","-0.07980827","0.05061805","-0.9896894","0.1076269","0.1103067","0.6175267","0.3083911","0.6440327","-0.005157252","0.7536632","0.1310998"
Veridical","1","T1","10:30:56:451","0.5518886","1.011118","-0.04354486","0.01576922","-0.0840483","-0.00581971","0.9963199","-0.01567407","0.9205957","0.9614507","-0.4400367","-0.5921022","0.4815147","-0.4732085","-0.1990847","0.8930441","0.8838699","-0.6649386","0.1134437","0.0007038306","-0.7382321","0.5429704","0.6235164","0.2550071","-0.07982139","0.05061955","-0.9896885","0.1076262","0.110314","0.6175327","0.308391","0.6440425","-0.005155509","0.7536547","0.1310998"
Veridical","1","T1","10:30:56:468","0.551887","1.011118","-0.04354465","0.01576802","-0.08403719","-0.005822968","0.9963208","-0.01567407","0.9205957","0.9614507","-0.4400367","-0.5921022","0.4815147","-0.4732085","-0.1990847","0.8930441","0.8838699","-0.6649386","0.1134437","0.0007038306","-0.7382321","0.5429796","0.6235148","0.2550087","-0.07983239","0.05062086","-0.9896874","0.1076257","0.1103243","0.6175311","0.3084022","0.6440509","-0.005154083","0.7536476","0.1310999"
Veridical","1","T1","10:30:56:487","0.5518878","1.011121","-0.04354615","0.01579211","-0.08403652","-0.005812736","0.9963207","-0.01567407","0.9205957","0.9614507","-0.4400367","-0.5921022","0.4815147","-0.4732085","-0.1990847","0.8930441","0.8838699","-0.6649386","0.1134437","0.0007038306","-0.7382321","0.5429606","0.6235192","0.2549967","-0.07981221","0.0506186","-0.9896892","0.1076266","0.110299","0.6175358","0.3083864","0.6440359","-0.005156723","0.7536607","0.1310997"
