"Time Stamp","Local_HMD_p_x","Local_HMD_p_y","Local_HMD_p_z","Local_HMD_r_x","Local_HMD_r_y","Local_HMD_r_z","Local_HMD_r_w","Local_Right_p_x","Local_Right_p_y","Local_Right_p_z","Local_Right_r_x","Local_Right_r_y","Local_Right_r_z","Local_Right_r_w","Local_Left_p_x","Local_Left_p_y","Local_Left_p_z","Local_Left_r_x","Local_Left_r_y","Local_Left_r_z","Local_Left_r_w","Local_FingertipR_p_x","Local_FingertipR_p_y","Local_FingertipR_p_z","Local_FingertipR_r_x","Local_FingertipR_r_y","Local_FingertipR_r_z","Local_FingertipR_r_w","Local_FingertipL_p_x","Local_FingertipL_p_y","Local_FingertipL_p_z","Local_FingertipL_r_x","Local_FingertipL_r_y","Local_FingertipL_r_z","Local_FingertipL_r_w","
Approach","1","T1","10:26:50:970","-0.4518861","1.067374","-0.1639694","-0.08258822","0.0659005","0.006403241","0.9943819","-0.4231627","1.211021","-0.09480163","0.5644335","-0.1768823","0.2711801","0.7593345","-0.4085166","1.197973","-0.08071518","-0.1141819","0.7642589","-0.6345024","-0.0166603","-0.4400537","1.021961","0.001053274","0.8819234","-0.07891574","-0.4330753","0.1686112","-0.3911573","1.002274","-0.1624091","0.6295125","0.1477332","-0.7618916","-0.03755331"
Approach","1","T1","10:26:51:005","-0.451887","1.067373","-0.1639683","-0.08260157","0.06589974","0.006389471","0.9943809","-0.4231627","1.211021","-0.09480163","0.5644335","-0.1768823","0.2711801","0.7593345","-0.4085166","1.197973","-0.08071518","-0.1141819","0.7642589","-0.6345024","-0.0166603","-0.4400382","1.021961","0.001049817","0.8819137","-0.07891198","-0.4330948","0.1686129","-0.3911493","1.002274","-0.1624149","0.6294952","0.1477323","-0.7619057","-0.03755661"
Approach","1","T1","10:26:51:056","-0.4518907","1.067373","-0.1639664","-0.08260985","0.06592332","0.006373077","0.9943787","-0.4231627","1.211021","-0.09480163","0.5644335","-0.1768823","0.2711801","0.7593345","-0.4085166","1.197973","-0.08071518","-0.1141819","0.7642589","-0.6345024","-0.0166603","-0.4400372","1.02196","0.001052976","0.8819029","-0.0789078","-0.4331167","0.1686147","-0.3911565","1.002273","-0.162414","0.6294762","0.1477314","-0.7619213","-0.03756028"
Approach","1","T1","10:26:51:076","-0.4518914","1.067376","-0.1639687","-0.08257965","0.06593098","0.006377205","0.9943808","-0.4231627","1.211021","-0.09480163","0.5644335","-0.1768823","0.2711801","0.7593345","-0.4085166","1.197973","-0.08071518","-0.1141819","0.7642589","-0.6345024","-0.0166603","-0.4400512","1.021961","0.001053408","0.8819108","-0.07891097","-0.4331006","0.1686133","-0.3911644","1.002275","-0.1624118","0.6294903","0.1477323","-0.7619101","-0.0375575"
Approach","1","T1","10:26:51:094","-0.4518913","1.067374","-0.163967","-0.08260139","0.06592561","0.006369548","0.9943793","-0.4231627","1.211021","-0.09480163","0.5644335","-0.1768823","0.2711801","0.7593345","-0.4085166","1.197973","-0.08071518","-0.1141819","0.7642589","-0.6345024","-0.0166603","-0.4400455","1.021969","0.001038224","0.8819159","-0.07891294","-0.4330903","0.1686124","-0.3911552","1.002282","-0.1624261","0.6294993","0.1477325","-0.7619026","-0.03755582"
Approach","1","T1","10:26:51:110","-0.4518889","1.067376","-0.1639701","-0.08257262","0.06591447","0.006386869","0.9943824","-0.4231627","1.211021","-0.09480163","0.5644335","-0.1768823","0.2711801","0.7593345","-0.4085166","1.197973","-0.08071518","-0.1141819","0.7642589","-0.6345024","-0.0166603","-0.4400484","1.021958","0.001057237","0.8819196","-0.07891425","-0.4330829","0.1686118","-0.3911552","1.002271","-0.1624062","0.6295056","0.147733","-0.7618973","-0.03755458"
Approach","1","T1","10:26:51:130","-0.4518886","1.067375","-0.1639691","-0.08257141","0.06593842","0.00642269","0.9943807","-0.4231627","1.211021","-0.09480163","0.5644335","-0.1768823","0.2711801","0.7593345","-0.4085166","1.197973","-0.08071518","-0.1141819","0.7642589","-0.6345024","-0.0166603","-0.4400266","1.021968","0.001036257","0.8819048","-0.07890845","-0.433113","0.1686145","-0.3911446","1.00228","-0.1624306","0.6294795","0.1477316","-0.7619188","-0.03755961"
Approach","1","T1","10:26:51:147","-0.4518893","1.067377","-0.1639703","-0.08254693","0.06595889","0.006442999","0.9943812","-0.4231627","1.211021","-0.09480163","0.5644335","-0.1768823","0.2711801","0.7593345","-0.4085166","1.197973","-0.08071518","-0.1141819","0.7642589","-0.6345024","-0.0166603","-0.4400287","1.021961","0.00104852","0.8819057","-0.07890896","-0.433111","0.1686143","-0.3911456","1.002274","-0.1624179","0.6294816","0.1477318","-0.7619174","-0.03755924"
Approach","1","T1","10:26:51:164","-0.4518887","1.067377","-0.1639708","-0.08254659","0.06594954","0.006438378","0.9943818","-0.4231627","1.211021","-0.09480163","0.5644335","-0.1768823","0.2711801","0.7593345","-0.4085166","1.197973","-0.08071518","-0.1141819","0.7642589","-0.6345024","-0.0166603","-0.4400443","1.021967","0.001040921","0.8819178","-0.07891355","-0.4330864","0.168612","-0.391152","1.00228","-0.1624225","0.6295028","0.1477327","-0.7618997","-0.03755523"
Approach","1","T1","10:26:51:182","-0.45189","1.06738","-0.1639728","-0.082524","0.06594745","0.006420704","0.994384","-0.4231627","1.211021","-0.09480163","0.5644335","-0.1768823","0.2711801","0.7593345","-0.4085166","1.197973","-0.08071518","-0.1141819","0.7642589","-0.6345024","-0.0166603","-0.4400421","1.021963","0.001048207","0.8819144","-0.07891218","-0.4330936","0.1686128","-0.3911523","1.002276","-0.1624161","0.6294964","0.1477324","-0.7619051","-0.03755638"
