"Time Stamp","Local_HMD_p_x","Local_HMD_p_y","Local_HMD_p_z","Local_HMD_r_x","Local_HMD_r_y","Local_HMD_r_z","Local_HMD_r_w","Local_Right_p_x","Local_Right_p_y","Local_Right_p_z","Local_Right_r_x","Local_Right_r_y","Local_Right_r_z","Local_Right_r_w","Local_Left_p_x","Local_Left_p_y","Local_Left_p_z","Local_Left_r_x","Local_Left_r_y","Local_Left_r_z","Local_Left_r_w","Local_FingertipR_p_x","Local_FingertipR_p_y","Local_FingertipR_p_z","Local_FingertipR_r_x","Local_FingertipR_r_y","Local_FingertipR_r_z","Local_FingertipR_r_w","Local_FingertipL_p_x","Local_FingertipL_p_y","Local_FingertipL_p_z","Local_FingertipL_r_x","Local_FingertipL_r_y","Local_FingertipL_r_z","Local_FingertipL_r_w","
","Veridical","100I","T1","T2","18:41:05:135","0","0","-0.49","0","0","0","1","0.0558","-0.0157","-0.5987","0","0","0","1","-0.0558","-0.0157","-0.5987","0","0","0","1","0.8876261","1.385232","-0.525043","-0.4948052","-0.4958405","0.5051601","-0.5041065","-0.8875526","1.383611","-0.5284559","0.4900758","-0.4930298","0.5098298","0.506775"
","Veridical","100I","T1","T2","18:41:05:177","0","0","-0.49","0","0","0","1","0.0558","-0.0157","-0.5987","0","0","0","1","-0.0558","-0.0157","-0.5987","0","0","0","1","0.8876251","-0.249703","-0.5620974","-0.4948052","-0.4958405","0.5051601","-0.5041065","-0.8875535","-0.2513235","-0.5655103","0.4900758","-0.4930298","0.5098298","0.506775"
","Veridical","100I","T1","T2","18:41:05:597","-0.9061407","0.9184396","-0.8232312","-5.401198E-05","0.9621896","0.02582827","0.2711535","-1.192572","1.016114","-0.5519255","-0.2232969","0.656523","-0.6195062","-0.3678697","-1.025254","1.016977","-0.967074","-0.4673719","0.6126632","-0.4706277","-0.429787","-0.7699391","-0.249703","-0.9794375","0.3519028","-0.6197606","0.6133379","0.3404086","0.7419243","-0.2513235","-0.04909283","0.6237045","0.353939","-0.333307","0.6120674"
","Veridical","100I","T1","T2","18:41:05:629","-0.9061902","0.9184173","-0.8233505","-0.000155813","0.9621926","0.02582633","0.2711427","-1.192572","1.016114","-0.5519255","-0.2232969","0.656523","-0.6195062","-0.3678697","-1.025254","1.016977","-0.967074","-0.4673719","0.6126632","-0.4706277","-0.429787","-1.513329","0.8519858","-0.7888494","0.9292676","-0.1281751","0.3428901","0.049597","-1.187195","0.8109695","-0.7882008","-0.09048384","-0.1059237","0.986222","0.0892129"
","Veridical","100I","T1","T2","18:41:05:647","-0.9062367","0.9183887","-0.8234223","-0.000174799","0.9621899","0.02579848","0.2711549","-1.192572","1.016114","-0.5519255","-0.2232969","0.656523","-0.6195062","-0.3678697","-1.025254","1.016977","-0.967074","-0.4673719","0.6126632","-0.4706277","-0.429787","-1.268455","0.8184116","-0.5704122","0.9292587","-0.1281763","0.3429135","0.04959385","-1.058262","0.7749254","-0.9672135","0.09050862","0.105926","-0.98622","-0.08921039"
","Veridical","100I","T1","T2","18:41:05:664","-0.9063182","0.9183246","-0.8235261","-0.0001700855","0.9622051","0.02577182","0.2711039","-1.192572","1.016114","-0.5519255","-0.2232969","0.656523","-0.6195062","-0.3678697","-1.025254","1.016977","-0.967074","-0.4673719","0.6126632","-0.4706277","-0.429787","-1.268458","0.8184128","-0.5703235","0.9292811","-0.1281731","0.342853","0.04960226","-1.058342","0.7749593","-0.9672055","0.0904443","0.1059201","-0.9862258","-0.0892173"
","Veridical","100I","T1","T2","18:41:05:681","-0.9063635","0.9182956","-0.8236111","-0.0002055938","0.9622047","0.0257287","0.2711092","-1.192572","1.016114","-0.5519255","-0.2232969","0.656523","-0.6195062","-0.3678697","-1.025254","1.016977","-0.967074","-0.4673719","0.6126632","-0.4706277","-0.429787","-1.268509","0.8183781","-0.5703894","0.9292614","-0.1281761","0.3429065","0.0495948","-1.058366","0.7749482","-0.9672861","0.09050104","0.1059252","-0.9862207","-0.08921114"
","Veridical","100I","T1","T2","18:41:05:697","-0.9063562","0.9183103","-0.8236437","-0.0001951687","0.9622024","0.02571526","0.2711186","-1.192572","1.016114","-0.5519255","-0.2232969","0.656523","-0.6195062","-0.3678697","-1.025254","1.016977","-0.967074","-0.4673719","0.6126632","-0.4706277","-0.429787","-1.268473","0.818414","-0.5703714","0.9292595","-0.1281763","0.3429117","0.04959404","-1.058354","0.7750064","-0.9673102","0.09050664","0.1059257","-0.98622","-0.08921061"
","Veridical","100I","T1","T2","18:41:05:715","-0.9064028","0.9182897","-0.8237071","-0.0002556808","0.962206","0.02566368","0.2711105","-1.192572","1.016114","-0.5519255","-0.2232969","0.656523","-0.6195062","-0.3678697","-1.025254","1.016977","-0.967074","-0.4673719","0.6126632","-0.4706277","-0.429787","-1.268424","0.8184558","-0.570317","0.9292665","-0.1281754","0.3428926","0.04959664","-1.058342","0.7750713","-0.967302","0.09048636","0.1059239","-0.9862219","-0.08921281"
","Veridical","100I","T1","T2","18:41:05:733","-0.9064053","0.9183099","-0.8237289","-0.0003014652","0.9622162","0.02563835","0.2710769","-1.192572","1.016114","-0.5519255","-0.2232969","0.656523","-0.6195062","-0.3678697","-1.025254","1.016977","-0.967074","-0.4673719","0.6126632","-0.4706277","-0.429787","-1.268452","0.8184228","-0.5703149","0.9292752","-0.1281739","0.3428687","0.04959999","-1.0584","0.7750573","-0.9673334","0.09046097","0.1059216","-0.9862243","-0.08921558"
