"Time Stamp","Local_HMD_p_x","Local_HMD_p_y","Local_HMD_p_z","Local_HMD_r_x","Local_HMD_r_y","Local_HMD_r_z","Local_HMD_r_w","Local_Right_p_x","Local_Right_p_y","Local_Right_p_z","Local_Right_r_x","Local_Right_r_y","Local_Right_r_z","Local_Right_r_w","Local_Left_p_x","Local_Left_p_y","Local_Left_p_z","Local_Left_r_x","Local_Left_r_y","Local_Left_r_z","Local_Left_r_w","Local_FingertipR_p_x","Local_FingertipR_p_y","Local_FingertipR_p_z","Local_FingertipR_r_x","Local_FingertipR_r_y","Local_FingertipR_r_z","Local_FingertipR_r_w","Local_FingertipL_p_x","Local_FingertipL_p_y","Local_FingertipL_p_z","Local_FingertipL_r_x","Local_FingertipL_r_y","Local_FingertipL_r_z","Local_FingertipL_r_w","
18:34:47:058","0","0","-0.49","0","0","0","1","0.0558","-0.0157","-0.5987","0","0","0","1","-0.0558","-0.0157","-0.5987","0","0","0","1","0.8876261","1.385232","-0.525043","-0.4948052","-0.4958405","0.5051601","-0.5041065","-0.8875526","1.383611","-0.5284559","0.4900758","-0.4930298","0.5098298","0.506775"
18:34:47:100","0","0","-0.49","0","0","0","1","0.0558","-0.0157","-0.5987","0","0","0","1","-0.0558","-0.0157","-0.5987","0","0","0","1","0.8876251","-0.249703","-0.5620974","-0.4948052","-0.4958405","0.5051601","-0.5041065","-0.8875535","-0.2513235","-0.5655103","0.4900758","-0.4930298","0.5098298","0.506775"
18:34:47:485","-0.9343683","0.9159974","-0.8226687","-0.007683241","0.9928523","0.02902926","0.1155101","-1.054467","1.007433","-0.2066968","-0.02096567","0.7466152","-0.6474406","-0.1514824","-1.10956","1.014565","-0.4835531","-0.6582911","0.184208","-0.04442847","-0.7285235","-0.8697143","-0.249703","-0.7162364","0.4446649","-0.5579742","0.5498109","0.4343339","0.857372","-0.2513235","-0.3058164","0.5629938","0.446474","-0.4279471","0.5482338"
18:34:47:514","-0.934371","0.9159983","-0.822668","-0.007655921","0.9928523","0.02901658","0.1155153","-1.054467","1.007433","-0.2066968","-0.02096567","0.7466152","-0.6474406","-0.1514824","-1.10956","1.014565","-0.4835531","-0.6582911","0.184208","-0.04442847","-0.7285235","-1.467278","0.8630575","-0.674703","0.7786081","-0.1491048","0.6095387","0.0002747849","-1.186335","0.8099858","-0.5823641","0.5783601","-0.02267184","0.8027489","0.143457"
18:34:47:531","-0.934371","0.9159976","-0.8226684","-0.00766293","0.9928515","0.02902371","0.1155199","-1.054467","1.007433","-0.2066968","-0.02096567","0.7466152","-0.6474406","-0.1514824","-1.10956","1.014565","-0.4835531","-0.6582911","0.184208","-0.04442847","-0.7285235","-1.125642","0.7406851","-0.3757819","0.778609","-0.1491049","0.6095375","0.0002750866","-1.159549","0.8088475","-0.4336999","0.5783612","-0.02267163","0.8027481","0.143457"
18:34:47:547","-0.9343674","0.9159998","-0.8226672","-0.007694133","0.9928532","0.02900997","0.1155068","-1.054467","1.007433","-0.2066968","-0.02096567","0.7466152","-0.6474406","-0.1514824","-1.10956","1.014565","-0.4835531","-0.6582911","0.184208","-0.04442847","-0.7285235","-1.125619","0.7406815","-0.3757796","0.7786205","-0.149105","0.6095228","0.000277929","-1.159534","0.8088503","-0.4336944","0.5783762","-0.02266897","0.8027372","0.1434574"
18:34:47:564","-0.9343674","0.9159998","-0.8226672","-0.007694133","0.9928532","0.02900997","0.1155068","-1.054467","1.007433","-0.2066968","-0.02096567","0.7466152","-0.6474406","-0.1514824","-1.10956","1.014565","-0.4835531","-0.6582911","0.184208","-0.04442847","-0.7285235","-1.125616","0.7406874","-0.3757739","0.7786116","-0.1491049","0.6095339","0.0002757441","-1.159526","0.8088518","-0.4336934","0.578365","-0.02267097","0.8027453","0.1434572"
18:34:47:581","-0.9343666","0.9159988","-0.822668","-0.007691504","0.9928537","0.02901892","0.1155001","-1.054467","1.007433","-0.2066968","-0.02096567","0.7466152","-0.6474406","-0.1514824","-1.10956","1.014565","-0.4835531","-0.6582911","0.184208","-0.04442847","-0.7285235","-1.125621","0.7406884","-0.3757708","0.7786157","-0.1491049","0.6095288","0.0002767593","-1.159533","0.8088452","-0.4336981","0.5783703","-0.02267003","0.8027416","0.1434573"
18:34:47:597","-0.9343672","0.9159935","-0.8226713","-0.007691677","0.9928514","0.02906449","0.1155083","-1.054467","1.007433","-0.2066968","-0.02096567","0.7466152","-0.6474406","-0.1514824","-1.10956","1.014565","-0.4835531","-0.6582911","0.184208","-0.04442847","-0.7285235","-1.12563","0.7406871","-0.3757773","0.7786067","-0.1491049","0.6095403","0.0002744868","-1.159539","0.8088419","-0.4337078","0.5783581","-0.02267224","0.8027503","0.143457"
18:34:47:613","-0.9343691","0.915993","-0.8226715","-0.007668911","0.9928513","0.02906495","0.115511","-1.054467","1.007433","-0.2066968","-0.02096567","0.7466152","-0.6474406","-0.1514824","-1.10956","1.014565","-0.4835531","-0.6582911","0.184208","-0.04442847","-0.7285235","-1.125628","0.7406746","-0.3757936","0.7786096","-0.1491049","0.6095368","0.0002752431","-1.159537","0.8088313","-0.433719","0.5783623","-0.0226715","0.8027474","0.1434571"
18:34:47:629","-0.9343696","0.9159952","-0.82267","-0.007669469","0.9928516","0.0290454","0.1155136","-1.054467","1.007433","-0.2066968","-0.02096567","0.7466152","-0.6474406","-0.1514824","-1.10956","1.014565","-0.4835531","-0.6582911","0.184208","-0.04442847","-0.7285235","-1.125638","0.7406745","-0.3757956","0.7786102","-0.149105","0.6095358","0.0002753921","-1.159537","0.8088346","-0.4337074","0.578363","-0.02267147","0.802747","0.1434571"
18:34:47:644","-0.9343696","0.9159952","-0.82267","-0.007669469","0.9928516","0.0290454","0.1155136","-1.054467","1.007433","-0.2066968","-0.02096567","0.7466152","-0.6474406","-0.1514824","-1.10956","1.014565","-0.4835531","-0.6582911","0.184208","-0.04442847","-0.7285235","-1.125632","0.7406784","-0.3757894","0.7786117","-0.1491049","0.6095339","0.0002758019","-1.159532","0.8088437","-0.4336972","0.5783648","-0.0226711","0.8027453","0.1434572"
18:34:47:660","-0.9343665","0.9160004","-0.8226669","-0.007693768","0.9928542","0.02900521","0.115499","-1.054467","1.007433","-0.2066968","-0.02096567","0.7466152","-0.6474406","-0.1514824","-1.10956","1.014565","-0.4835531","-0.6582911","0.184208","-0.04442847","-0.7285235","-1.125619","0.740678","-0.3757839","0.7786211","-0.1491049","0.6095219","0.0002781097","-1.159526","0.808843","-0.4336954","0.5783773","-0.02266885","0.8027364","0.1434576"
