"Time Stamp","Remote_HMD_p_x","Remote_HMD_p_y","Remote_HMD_p_z","Remote_HMD_r_x","Remote_HMD_r_y","Remote_HMD_r_z","Remote_HMD_r_w","Remote_Right_p_x","Remote_Right_p_y","Remote_Right_p_z","Remote_Right_r_x","Remote_Right_r_y","Remote_Right_r_z","Remote_Right_r_w","Remote_Left_p_x","Remote_Left_p_y","Remote_Left_p_z","Remote_Left_r_x","Remote_Left_r_y","Remote_Left_r_z","Remote_Left_r_w","Remote_FingertipR_p_x","Remote_FingertipR_p_y","Remote_FingertipR_p_z","Remote_FingertipR_r_x","Remote_FingertipR_r_y","Remote_FingertipR_r_z","Remote_FingertipR_r_w","Remote_FingertipL_p_x","Remote_FingertipL_p_y","Remote_FingertipL_p_z","Remote_FingertipL_r_x","Remote_FingertipL_r_y","Remote_FingertipL_r_z","Remote_FingertipL_r_w","
","Veridical","100I","T1","T2","20:29:54:984","0.01188443","1.527386","-0.5585356","-0.2064904","-0.05239973","0.01262514","-0.9769629","0.2465498","1.286003","-0.5526778","0.5655619","-0.3664485","0.003562029","-0.7388116","-0.2507453","1.292454","-0.5573487","0.2394042","0.2979463","-0.3301478","-0.8630852","0.3449301","1.472933","-0.5710323","0.1258427","0.465494","0.2471868","-0.8404629","-0.4090266","1.364994","-0.4362946","-0.03108354","0.5590432","0.6116005","0.5589718"
","Veridical","100I","T1","T2","20:29:55:226","0.01105921","1.527672","-0.5588698","-0.2053162","-0.04809426","0.01117629","-0.9774494","0.2467806","1.287644","-0.5507258","0.5679176","-0.3628888","0.006765188","-0.7387392","-0.2509877","1.293649","-0.5574731","0.2433668","0.2976769","-0.3302651","-0.8620244","0.3440159","1.475656","-0.5675418","0.1220281","0.4685776","0.244929","-0.8399726","-0.4101342","1.366958","-0.437946","-0.03420342","0.5601276","0.6097068","0.5597723"
","Veridical","100I","T1","T2","20:29:55:266","0.01072631","1.527793","-0.5591197","-0.2045338","-0.04680334","0.01049045","-0.9776837","0.2462995","1.290533","-0.5497535","0.5738515","-0.3608717","0.007489145","-0.7351258","-0.2513103","1.29457","-0.5576487","0.2466683","0.2981685","-0.3294491","-0.861228","0.3431835","1.478607","-0.5699794","0.1293232","0.4719805","0.2394943","-0.8385422","-0.410508","1.369254","-0.4385407","-0.03536174","0.5610169","0.6071879","0.5615447"
","Veridical","100I","T1","T2","20:29:55:294","0.01062447","1.527872","-0.5591099","-0.204082","-0.04617392","0.01024654","-0.9778106","0.2461801","1.290719","-0.5495468","0.5746103","-0.3601051","0.006378089","-0.7349195","-0.251225","1.294577","-0.5577363","0.2472511","0.2985028","-0.3301792","-0.8606652","0.3420207","1.479547","-0.5695179","0.1275153","0.4718788","0.2371288","-0.8395478","-0.4107014","1.369286","-0.4389848","-0.03650316","0.5611537","0.6069822","0.5615576"
","Veridical","100I","T1","T2","20:29:55:320","0.01057993","1.527933","-0.5590998","-0.2039957","-0.04575738","0.0103118","-0.9778475","0.2459534","1.290722","-0.5492983","0.575086","-0.3608813","0.006613778","-0.7341642","-0.2511272","1.29453","-0.557802","0.2473112","0.2987882","-0.3304407","-0.8604485","0.3420123","1.479381","-0.5698892","0.128845","0.471777","0.2369021","-0.8394661","-0.410673","1.369205","-0.4390343","-0.03687783","0.5612009","0.6070724","0.5613884"
","Veridical","100I","T1","T2","20:29:55:357","0.01052845","1.528021","-0.5590392","-0.2036107","-0.04505192","0.01005789","-0.9779631","0.2459148","1.290742","-0.5492887","0.5751823","-0.3609331","0.006568252","-0.7340637","-0.2510219","1.29441","-0.557906","0.2474401","0.2990342","-0.3304916","-0.8603065","0.3418445","1.479352","-0.5699537","0.1293888","0.4713413","0.2367035","-0.8396831","-0.4107194","1.368986","-0.4393476","-0.03742815","0.5609495","0.6071965","0.5614689"
","Veridical","100I","T1","T2","20:29:55:390","0.01051257","1.528117","-0.5589234","-0.2032015","-0.04426733","0.009788805","-0.9780868","0.2456983","1.290512","-0.5487189","0.575709","-0.3613318","0.01083811","-0.7334037","-0.2509179","1.294257","-0.5580562","0.2473145","0.2991989","-0.3305545","-0.8602611","0.3425991","1.478802","-0.5698975","0.1310601","0.4722648","0.2379364","-0.8385558","-0.4105511","1.3688","-0.4393354","-0.03742718","0.5609643","0.6072529","0.5613935"
","Veridical","100I","T1","T2","20:29:55:422","0.01050353","1.528212","-0.5587897","-0.2030021","-0.04358064","0.009630784","-0.9781606","0.2455799","1.290487","-0.5486851","0.5756173","-0.3619152","0.01073227","-0.7331896","-0.2508467","1.294071","-0.5582141","0.246976","0.299529","-0.3301706","-0.860391","0.3429627","1.478291","-0.5698609","0.1328733","0.4730791","0.2387612","-0.8375765","-0.4106676","1.368592","-0.4397867","-0.03751922","0.560481","0.6074521","0.5616542"
","Veridical","100I","T1","T2","20:29:55:448","0.0105108","1.528261","-0.5586064","-0.2026386","-0.04300575","0.009399087","-0.9782637","0.2455781","1.290485","-0.54871","0.575297","-0.3618827","0.01063167","-0.7334585","-0.2508614","1.293936","-0.558391","0.2466209","0.3000896","-0.3297543","-0.8604571","0.3428377","1.478343","-0.5698217","0.1324014","0.4725964","0.2389038","-0.8378831","-0.4106812","1.368282","-0.4398529","-0.03712024","0.5598589","0.6077108","0.562021"
","Veridical","100I","T1","T2","20:29:55:474","0.01050878","1.528272","-0.5585091","-0.2025494","-0.04279828","0.009402438","-0.9782912","0.2455323","1.290407","-0.5485514","0.5751432","-0.3620899","0.01091225","-0.7334727","-0.2509019","1.293861","-0.5585325","0.2464732","0.3004625","-0.3297236","-0.8603811","0.3428807","1.478293","-0.5697238","0.1323324","0.472626","0.2390904","-0.8378239","-0.4107884","1.368163","-0.4400261","-0.0371324","0.5595852","0.607866","0.5621253"
