"Time Stamp","Remote_HMD_p_x","Remote_HMD_p_y","Remote_HMD_p_z","Remote_HMD_r_x","Remote_HMD_r_y","Remote_HMD_r_z","Remote_HMD_r_w","Remote_Right_p_x","Remote_Right_p_y","Remote_Right_p_z","Remote_Right_r_x","Remote_Right_r_y","Remote_Right_r_z","Remote_Right_r_w","Remote_Left_p_x","Remote_Left_p_y","Remote_Left_p_z","Remote_Left_r_x","Remote_Left_r_y","Remote_Left_r_z","Remote_Left_r_w","Remote_FingertipR_p_x","Remote_FingertipR_p_y","Remote_FingertipR_p_z","Remote_FingertipR_r_x","Remote_FingertipR_r_y","Remote_FingertipR_r_z","Remote_FingertipR_r_w","Remote_FingertipL_p_x","Remote_FingertipL_p_y","Remote_FingertipL_p_z","Remote_FingertipL_r_x","Remote_FingertipL_r_y","Remote_FingertipL_r_z","Remote_FingertipL_r_w","
","Veridical","100I","T1","T2","18:38:41:369",""
","Veridical","100I","T1","T2","18:38:41:413","0.5120568","1.017623","-0.4214174","-0.01730851","-0.3969206","-0.02109854","0.9174471","0.6333245","1.032616","-0.4342152","0","-0.08076403","0","0.9967332","0.5231804","1.032616","-0.4521829","0","-0.08076403","0","0.9967332","0.6013927","1.075186","-0.2283677","0.5142049","-0.5542304","-0.445953","0.4791117","0.4884865","1.075013","-0.2469432","-0.4328961","-0.4685512","-0.5235194","-0.5647906"
","Veridical","100I","T1","T2","18:38:41:833","0.5120586","1.017622","-0.4214155","-0.01731951","-0.3969375","-0.02109493","0.9174397","0.6333245","1.032616","-0.4342152","0","-0.08076403","0","0.9967332","0.5231804","1.032616","-0.4521829","0","-0.08076403","0","0.9967332","0.6014187","1.075189","-0.2283658","0.5141897","-0.5542142","-0.4459705","0.4791304","0.4885111","1.075015","-0.2469335","-0.4329139","-0.4685705","-0.5235047","-0.5647745"
","Veridical","100I","T1","T2","18:38:41:870","0.5120659","1.017629","-0.4214166","-0.01725161","-0.3970033","-0.02112803","0.9174118","0.6333245","1.032616","-0.4342152","0","-0.08076403","0","0.9967332","0.5231804","1.032616","-0.4521829","0","-0.08076403","0","0.9967332","0.6014088","1.075186","-0.2283692","0.514189","-0.5542135","-0.4459711","0.4791315","0.488501","1.075012","-0.2469366","-0.4329146","-0.4685711","-0.523504","-0.5647739"
","Veridical","100I","T1","T2","18:38:41:890","0.5120701","1.01763","-0.4214148","-0.01724904","-0.3970206","-0.02109552","0.9174051","0.6333245","1.032616","-0.4342152","0","-0.08076403","0","0.9967332","0.5231804","1.032616","-0.4521829","0","-0.08076403","0","0.9967332","0.6014121","1.075186","-0.228367","0.5141891","-0.5542134","-0.445971","0.4791311","0.4885045","1.075013","-0.2469345","-0.4329147","-0.4685712","-0.5235042","-0.564774"
","Veridical","100I","T1","T2","18:38:41:908","0.5120732","1.017631","-0.4214141","-0.01723397","-0.3970538","-0.02111227","0.9173906","0.6333245","1.032616","-0.4342152","0","-0.08076403","0","0.9967332","0.5231804","1.032616","-0.4521829","0","-0.08076403","0","0.9967332","0.601402","1.075181","-0.2283633","0.5141926","-0.5542173","-0.4459673","0.4791271","0.4884948","1.075008","-0.2469324","-0.4329105","-0.4685671","-0.5235074","-0.5647776"
","Veridical","100I","T1","T2","18:38:41:924","0.5120732","1.017631","-0.4214141","-0.01723397","-0.3970538","-0.02111227","0.9173906","0.6333245","1.032616","-0.4342152","0","-0.08076403","0","0.9967332","0.5231804","1.032616","-0.4521829","0","-0.08076403","0","0.9967332","0.6014193","1.075189","-0.2283655","0.5141891","-0.5542135","-0.4459714","0.4791315","0.4885119","1.075015","-0.246933","-0.4329146","-0.4685712","-0.523504","-0.564774"
","Veridical","100I","T1","T2","18:38:41:944","0.5120741","1.01763","-0.4214124","-0.0172493","-0.3970539","-0.02109077","0.9173908","0.6333245","1.032616","-0.4342152","0","-0.08076403","0","0.9967332","0.5231804","1.032616","-0.4521829","0","-0.08076403","0","0.9967332","0.6014099","1.075184","-0.2283643","0.5141892","-0.5542139","-0.4459709","0.4791311","0.4885023","1.07501","-0.2469317","-0.4329143","-0.4685708","-0.5235044","-0.5647743"
","Veridical","100I","T1","T2","18:38:41:961","0.512073","1.017631","-0.4214144","-0.01723329","-0.3970434","-0.0210981","0.9173954","0.6333245","1.032616","-0.4342152","0","-0.08076403","0","0.9967332","0.5231804","1.032616","-0.4521829","0","-0.08076403","0","0.9967332","0.6014076","1.075187","-0.2283721","0.514189","-0.5542136","-0.4459713","0.4791312","0.4885002","1.075014","-0.2469395","-0.4329146","-0.4685711","-0.5235041","-0.564774"
","Veridical","100I","T1","T2","18:38:41:979","0.5120723","1.017628","-0.4214123","-0.01726017","-0.3970572","-0.0211187","0.9173885","0.6333245","1.032616","-0.4342152","0","-0.08076403","0","0.9967332","0.5231804","1.032616","-0.4521829","0","-0.08076403","0","0.9967332","0.6014038","1.075184","-0.2283632","0.5141957","-0.5542206","-0.4459636","0.4791229","0.4884969","1.07501","-0.246934","-0.4329069","-0.4685627","-0.5235106","-0.564781"
","Veridical","100I","T1","T2","18:38:41:997","0.5120711","1.017628","-0.4214132","-0.01725808","-0.397045","-0.02111783","0.9173938","0.6333245","1.032616","-0.4342152","0","-0.08076403","0","0.9967332","0.5231804","1.032616","-0.4521829","0","-0.08076403","0","0.9967332","0.6014087","1.075176","-0.2283571","0.5141832","-0.5542072","-0.445978","0.4791386","0.4885007","1.075002","-0.2469217","-0.4329215","-0.4685785","-0.5234982","-0.5647677"
","Veridical","100I","T1","T2","18:38:42:014","0.5120742","1.017627","-0.4214105","-0.01727086","-0.3970635","-0.02109543","0.9173861","0.6333245","1.032616","-0.4342152","0","-0.08076403","0","0.9967332","0.5231804","1.032616","-0.4521829","0","-0.08076403","0","0.9967332","0.6014013","1.075184","-0.2283627","0.5141984","-0.5542233","-0.4459608","0.4791199","0.4884946","1.07501","-0.2469348","-0.4329039","-0.4685597","-0.5235128","-0.5647835"
","Veridical","100I","T1","T2","18:38:42:033","0.5120724","1.017628","-0.4214126","-0.01725686","-0.3970527","-0.02111174","0.9173906","0.6333245","1.032616","-0.4342152","0","-0.08076403","0","0.9967332","0.5231804","1.032616","-0.4521829","0","-0.08076403","0","0.9967332","0.6014245","1.075182","-0.2283551","0.5141838","-0.5542079","-0.4459773","0.479138","0.4885164","1.075008","-0.2469196","-0.4329209","-0.468578","-0.5234989","-0.5647683"
