"Time Stamp","Local_HMD_p_x","Local_HMD_p_y","Local_HMD_p_z","Local_HMD_r_x","Local_HMD_r_y","Local_HMD_r_z","Local_HMD_r_w","Local_Right_p_x","Local_Right_p_y","Local_Right_p_z","Local_Right_r_x","Local_Right_r_y","Local_Right_r_z","Local_Right_r_w","Local_Left_p_x","Local_Left_p_y","Local_Left_p_z","Local_Left_r_x","Local_Left_r_y","Local_Left_r_z","Local_Left_r_w","Local_FingertipR_p_x","Local_FingertipR_p_y","Local_FingertipR_p_z","Local_FingertipR_r_x","Local_FingertipR_r_y","Local_FingertipR_r_z","Local_FingertipR_r_w","Local_FingertipL_p_x","Local_FingertipL_p_y","Local_FingertipL_p_z","Local_FingertipL_r_x","Local_FingertipL_r_y","Local_FingertipL_r_z","Local_FingertipL_r_w","
","Veridical","100I","T1","T2","18:27:39:515","0","0","-0.49","0","0","0","1","0.0558","-0.0157","-0.5987","0","0","0","1","-0.0558","-0.0157","-0.5987","0","0","0","1","0.8876261","1.385232","-0.525043","-0.4948052","-0.4958405","0.5051601","-0.5041065","-0.8875526","1.383611","-0.5284559","0.4900758","-0.4930298","0.5098298","0.506775"
","Veridical","100I","T1","T2","18:27:39:556","0","0","-0.49","0","0","0","1","0.0558","-0.0157","-0.5987","0","0","0","1","-0.0558","-0.0157","-0.5987","0","0","0","1","0.8876251","-0.249703","-0.5620974","-0.4948052","-0.4958405","0.5051601","-0.5041065","-0.8875535","-0.2513235","-0.5655103","0.4900758","-0.4930298","0.5098298","0.506775"
","Veridical","100I","T1","T2","18:27:40:056","-0.938496","0.9154386","-0.8163568","0.0009629728","0.9964752","0.04350358","-0.07172024","-1.071732","1.011086","-0.5363541","-0.007788155","0.7479588","-0.6498945","-0.1346627","-1.10338","1.014845","-0.7981116","-0.656831","0.1699944","-0.05004327","-0.7329192","-0.8748632","-0.249703","-0.3849912","0.5394211","-0.4671603","0.4572131","0.5307942","0.88246","-0.2513235","-0.6361613","0.4732831","0.5409042","-0.5254558","0.4553262"
","Veridical","100I","T1","T2","18:27:40:088","-0.9384934","0.9154443","-0.8163537","0.001001756","0.9964746","0.04343599","-0.07176824","-1.071732","1.011086","-0.5363541","-0.007788155","0.7479588","-0.6498945","-0.1346627","-1.10338","1.014845","-0.7981116","-0.656831","0.1699944","-0.05004327","-0.7329192","-1.438321","0.8637284","-0.7279176","0.7656568","-0.1464019","0.6263651","-0.001721339","-1.133641","0.8003044","-0.7101191","-0.5837588","0.009576798","-0.8003243","-0.1364375"
","Veridical","100I","T1","T2","18:27:40:110","-0.938489","0.9154451","-0.8163552","0.0009826423","0.9964726","0.04343683","-0.07179549","-1.071732","1.011086","-0.5363541","-0.007788155","0.7479588","-0.6498945","-0.1346627","-1.10338","1.014845","-0.7981116","-0.656831","0.1699944","-0.05004327","-0.7329192","-1.121087","0.815039","-0.6020629","-0.7656459","0.1464019","-0.6263787","0.001723942","-1.132508","0.7948166","-0.7351356","-0.5837445","0.009579288","-0.8003347","-0.1364374"
","Veridical","100I","T1","T2","18:27:40:126","-0.938489","0.9154451","-0.8163552","0.0009826423","0.9964726","0.04343683","-0.07179549","-1.071732","1.011086","-0.5363541","-0.007788155","0.7479588","-0.6498945","-0.1346627","-1.10338","1.014845","-0.7981116","-0.656831","0.1699944","-0.05004327","-0.7329192","-1.121081","0.8150253","-0.6020978","-0.7656281","0.1464018","-0.6264004","0.001728135","-1.132498","0.7948077","-0.7351717","-0.5837218","0.009583163","-0.8003511","-0.1364372"
","Veridical","100I","T1","T2","18:27:40:143","-0.9384941","0.915447","-0.8163513","0.000967663","0.9964774","0.04342357","-0.0717371","-1.071732","1.011086","-0.5363541","-0.007788155","0.7479588","-0.6498945","-0.1346627","-1.10338","1.014845","-0.7981116","-0.656831","0.1699944","-0.05004327","-0.7329192","-1.121107","0.8150246","-0.6021175","-0.7655917","0.1464017","-0.6264449","0.001736621","-1.132503","0.7948015","-0.7351912","-0.5836753","0.009591136","-0.8003851","-0.1364366"
","Veridical","100I","T1","T2","18:27:40:159","-0.9384943","0.915448","-0.8163506","0.0009304782","0.9964792","0.04342891","-0.07171024","-1.071732","1.011086","-0.5363541","-0.007788155","0.7479588","-0.6498945","-0.1346627","-1.10338","1.014845","-0.7981116","-0.656831","0.1699944","-0.05004327","-0.7329192","-1.121109","0.8150285","-0.6020964","-0.7656123","0.1464018","-0.6264197","0.001731896","-1.132512","0.794804","-0.7351675","-0.5837016","0.009586561","-0.8003659","-0.136437"
","Veridical","100I","T1","T2","18:27:40:176","-0.9384944","0.9154487","-0.8163499","0.0009143935","0.9964801","0.04342769","-0.07169775","-1.071732","1.011086","-0.5363541","-0.007788155","0.7479588","-0.6498945","-0.1346627","-1.10338","1.014845","-0.7981116","-0.656831","0.1699944","-0.05004327","-0.7329192","-1.121091","0.8150253","-0.6021004","-0.7656206","0.1464018","-0.6264093","0.001729851","-1.132503","0.7948048","-0.7351714","-0.5837125","0.009584792","-0.8003581","-0.136437"
","Veridical","100I","T1","T2","18:27:40:192","-0.9384909","0.9154428","-0.8163561","0.0009034025","0.9964755","0.04348757","-0.07172616","-1.071732","1.011086","-0.5363541","-0.007788155","0.7479588","-0.6498945","-0.1346627","-1.10338","1.014845","-0.7981116","-0.656831","0.1699944","-0.05004327","-0.7329192","-1.121085","0.8150257","-0.6020828","-0.7656466","0.1464019","-0.6263777","0.001723773","-1.132505","0.794803","-0.7351516","-0.5837455","0.009579049","-0.8003339","-0.1364374"
